,tweet,user,location,label,split
231,rt @aiadmkofficial: honourable leader of opposition thiru. @epstamilnadu writes to honourable prime minister thiru. @narendramodi requestin…,Sriniva91564616,,0,-2.117005139911717
233,"rt @vikasaroraabm: @drmbhama

100 #oxygen #beds are available in #jaipur

covid care centre, radha soami satsang beas, bilwa

contact: 7023…",TeamKohinoor,,0,0.2828411685604241
234,"rt @vikramdevinc: 100 #oxygen #beds are #available in #jaipur

covid care centre, radha soami satsang beas, bilwa

contact: 7023557768, 014…",TeamKohinoor,,0,1.2677039707062978
235,odisha delivers more than 14294 tones of oxygen in 24 days #oxygen @odisha_police @dgpodisha @cmo_odisha… https://t.co/uzz2f8zgwl,NewsroomOdisha,"Bhubaneshwar, India",0,0.21131461486720807
236,@abhishekbehl @mlkhattar aiming to plant #smartoxytree with 95% pure #oxygen in public places for asthmatic people/… https://t.co/8i8r2eo9u4,jha_yatendra,India,0,-0.716057876011457
237,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,drcattur1,,1,1.1888201554923281
238,"#oxygen avalable in #siliguri

9832558587 : surgichem india
03532641247 : m/s. s.s. enterprise
03532431060 : rehab… https://t.co/8ldzqpjwpe",SiliguriCOVID19,"Siliguri, West Bengal, India",0,0.5576339357775237
239,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",insp_vishal,"गाज़ियाबाद, भारत",0,0.40782333448585634
240,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,kumarannataraj1,,0,-1.4814390905556127
241,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,Kuldeep98974071,,1,0.5527345526420365
242,"#oxygen avalable in #siliguri

9002120037 : m.t.c. gases pvt .ltd.
9832038638 : riya gas agency
7557091040 : lions… https://t.co/m5pmx0x7tr",SiliguriCOVID19,"Siliguri, West Bengal, India",0,1.7073829006941865
243,"rt @pushpdeep: so, our team at tctd at #iitbombay have attempted solution to reduce o2 wastage from the patient consumption. we have #opens…",raa8,"Sogndal, Norway",0,-0.023331201061653845
244,@ipskabra aiming to plant #smartoxytree with 95% pure #oxygen in public places for asthmatic people/emergencies...c… https://t.co/ijo2zn100h,jha_yatendra,India,0,0.1315432545976943
246,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",askarnab,,0,-0.4234642312664657
247,@nitinsangwan aiming to plant #smartoxytree with 95% pure #oxygen in public places for asthmatic people/emergencies… https://t.co/9pt3fvcyt7,jha_yatendra,India,0,-0.24008398514317708
248,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",SarthakJain_BJP,"Khatauli,UP 🔁 Delhi/Ghaziabad",0,-0.31751416334937715
251,"rt @teamsosindia: #east godavari #oxygen

#verified @ 15-may 04:39 pm ✅

oxygen cylinders available for home delivery

contact: 9010329995…",gandhi48141513,,0,-1.6104479236559153
252,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,kanishk_kansal,,1,-0.12999583225846073
254,@pmlucknow @pun_starr @reallyswara @vaibhav_aap @juhiesingh @preeti_chobey @shilpabhartiy @arunrajbharsbsp… https://t.co/ymex22yk2v,VinayShindeBlr,Planet Earth,0,-0.07984625830233075
255,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,shukla_daxesh,"Gondal, India",0,-1.1160377576461629
257,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",PriyvratRajput5,,0,-1.0017001792035227
258,"rt @vikramdevinc: 100 #oxygen #beds are #available in #jaipur

covid care centre, radha soami satsang beas, bilwa

contact: 7023557768, 014…",Ramnare40401865,"Dausa,( raj.)India",0,-0.6642126465183013
259,"rt @ikramhzaidi: every one slams yogi because he is going to convert #nitrogen to #oxygen with a team of #bhakts

#highcourtslamsyogi https…",Sabit53153050,,0,1.0462700730016987
260,"rt @debapriya_deb: verified leads for #oxygen cylinders in hyderabad:

1. phone: 9700238886 (pramod chowhan)

2. phone: 9966010634",mr_naren,"Chennai, India",0,-0.0029299274881017206
261,"rt @lolita_tnie: two consignments of zeolite, a crucial component for #oxygen generation, reached bengaluru airport from rome this morn on…",ksvenu247,India,0,1.8038057499765026
263,"rt @anshul18515888: #varanasi #oxygen #concentrator #indiafightscorona #covidrelief 
oxygen concentrators of 5l in varanasi
• for rent, ₹80…",Aanchal__01,,0,0.2664980599704674
265,"rt @sharmakhemchand: #kejriwal yesterday spent ₹80 lakh to get posters &amp; banners attacking pm @narendramodi put in delhi

in that much mone…",rsdevsingh,DELHI,1,-0.5367782662432996
266,"rt @akupofficial: ✅ #𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝   
#hyderabad
oxygen cylinder available

phone: 9966010634
location: hyderabad 

last verified 16 may, 2021,1…",Aanchal__01,,0,1.586650853734669
267,"rt @mahendermanral: for the lack of #oxygen.  

https://t.co/9ojehvt9mr https://t.co/mt21i0ntlo",researchAditya,Fascist Regime,1,2.1345495903390965
268,"@harishkhuranna @raghav_chadha @delhijalboard attention ⚠️

this is not a mere allegation by bjp that they can deny… https://t.co/z6ahw4vmm6",ShreemTheWealth,,0,-0.8948162008298178
270,"rt @imrishabh007: #prayagraj #verified #allahabad
12 litres oxygen cans
contact: 09305377243
verified @ 01:15 pm on may 16
💯 pure oxygen 
#…",Aanchal__01,,0,-1.6895208882088666
271,@anandmahindra aiming to plant #smartoxytree with 95% pure #oxygen in public places for asthmatic people/emergencie… https://t.co/w3gbyp5ntd,jha_yatendra,India,0,-0.2577819516044002
272,"rt @ganeshbhoi19: #delhi #oxygen 

oxygen cans 12 ltr....
can contact- 8810311034
location- faridabad and delhi ncr(delivery available)

25…",Aanchal__01,,0,-0.7769226430744469
274,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",ShreemTheWealth,,0,0.5958631240356467
275,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",RashmiMbjp,"New Delhi, India",0,-1.2042084511535653
276,"rt @tehseenp: first delhi gasped for #oxygen &amp; now my delhi struggles for #ventilatorbeds ! 
i speak to @teensthack on the ground reality i…",mohddfahad,"New Delhi/ Mumbai, India",1,-0.7201202589635494
277,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,amikuain,"Romans-sur-Isère, France",0,2.7897692208068974
278,"rt @helpranchi: #covidresources for #ranchi , #jharkhand #verified &amp; updated daily by team help, ranchi

date - 16 may 2021

resources list…",Aanchal__01,,0,-0.7632298313669181
279,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,ashutoshiimc,Online,1,-1.2528941047791466
280,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",1857Kash,,0,0.4083030156477824
281,"#covidresources for #ranchi , #jharkhand #verified &amp; updated daily by team help, ranchi

date - 16 may 2021

resour… https://t.co/r5dqjhnnad",HelpRanchi,,0,1.285111489516991
282,"rt @radiochinar: he mentioned about the 250 bed hospital established at rangreth &amp; other initiatives like provisioning of icu beds, #oxygen…",gulzar_faruk1,,0,-0.15024020991507084
283,a new study finds #exercise has positive effect on regulation and control functions in #children with #adhd because… https://t.co/edxbgyankc,htlifeandstyle,New Delhi,0,-0.8859738503132628
284,"rt @pibbhubaneswar: 🛢️relaxations provided under gas cylinders rules, 2016, so as to fast track approvals for imported cylinders and pressu…",d_rajanikant,,0,0.8653983982928193
285,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,Lord74891632,,1,0.11471483227721226
286,"rt @blrairport: two air india flights carrying 34,200 kgs of zeolite, arrived from rome at @blrairport today. this is the first of the many…",systemalways,,0,1.7304406277840563
287,"rt @debapriya_deb: verified leads for #oxygen cylinders in hyderabad:

1. phone: 9700238886 (pramod chowhan)

2. phone: 9966010634",MallikarjunaNH,On Your Left!,0,0.9988499171046628
288,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,i_m_47,"Lucknow, India",1,0.22582307006228247
289,@thepradeeprawat @parentsgurgaon @studentsdunion @drash_mahendra @theanuragtyagi @weunitedparents aiming to plant… https://t.co/3nbtgb4uud,jha_yatendra,India,0,0.020559711860289678
290,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,deepakdkokha,"Okha Port, हिन्दुस्थान",0,0.12582132925793418
293,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,r_o_h_a_n_r,"Karnataka, India",1,-1.0251321616472642
296,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,jatinparashar22,"Najafgarh, New Delhi",0,-1.5627139552573206
302,"rt @sharmakhemchand: #kejriwal yesterday spent ₹80 lakh to get posters &amp; banners attacking pm @narendramodi put in delhi

in that much mone…",invictus_secret,,1,-1.0111046705747002
303,"rt @aaravseth_: #sunday4securedfuture is back in action.🤝
planted a #treeofhope🌳 to surpass this phase from my country &amp; world. 
lets plant…",KaoHua3,🌏🌎🌍 ,0,1.3286457173812583
305,"rt @aaravseth_: #sunday4securedfuture is back in action.🤝
planted a #treeofhope🌳 to surpass this phase from my country &amp; world. 
lets plant…",IDreamStuff,,0,0.7357512856308482
306,"rt @retweetsmumbai: #covid #verified  #mumbai #oxygen
contact: 9820003247 rajan shah
service available: oxygen
city: mumbai
(refundable dep…",ChamkeeliTrippy,India,0,1.0802525355384645
308,"rt @retweetsmumbai: #mumbai #oxygen #cylinder #indiafightscorona #covidrelief
for oxygen cylinder in mumbai, 
contact +91 80876 23526
pleas…",ChamkeeliTrippy,India,0,-0.29899342795969713
311,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,amitsingh933,"Patna, India",0,-1.3334411915392999
312,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,devumendra,Gorakhpur,1,-0.9906973257269472
313,"rt @bhupalpsr: dear @aaravseth_ .great efforts 👌

nature has given us priceless #oxygen
we need artificial oxygen because of the neglect of…",CareYourEarth,Earth,0,1.0103583447957332
314,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,IndiaIsraelConf,"New Delhi, India",0,0.19205277212596106
315,"rt @ralpharakal: 34,200 kgs #zeolite arrive at @blrairport from rome in two air india flights. officials say this is the first of many batc…",illyasfine,"Kozhikode, India",0,0.6073176203592632
316,"if you are an ngo or a family member trying to help someone with #oxygen, stop your efforts. it just became illegal… https://t.co/ynvplysv47",SantanuB01,San Francisco,0,1.1270888960892456
317,"rt @aaravseth_: #sunday4securedfuture is back in action.🤝
planted a #treeofhope🌳 to surpass this phase from my country &amp; world. 
lets plant…",CareYourEarth,Earth,0,1.0918346765526736
318,"rt @rajan_tewari: attention ⚠️

this is not a mere allegation by bjp that they can deny....

inox director has outrightly said @aamaadmipar…",Infropy,,0,0.33572011749899966
319,"rt @csir_cmeri: the press information bureau, kolkata covers the #oxygen enrichment and #water purification #technology transfer event in b…",ANJALICHATTER12,,0,-1.375162330810966
320,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,salim_shafi,Navi Mumbai,1,-0.8326543739430375
321,rt @musafirnamah: for the lack of oxygen: profiles of lives lost https://t.co/6mwjswvcrg via @indianexpress #coronavirusindia  #coronavirus…,nashik_feed,"Nashik, India",1,0.8333166880449048
322,"rt @intparent76: doctor: wait. there’s no oxygen.

bill: what? well, how come we're breathing?

doctor: air shell around the tardis. hang o…",DevinHS13,Glasgow,1,-0.5515947026012537
323,"rt @vinaydokania: @rahulgandhi these lives could have been saved had modi not starved them of #oxygen.
#failendramodi #modimustresign #modi…",mkotadiya,,0,0.37946039578709734
324,@lena_luetjens @welthungerhilfe @thbaero @sarah_schultz11 @berlin_zentrale @froileinmueller @lukizzl @cihansugur ai… https://t.co/ue2eqbqkjn,jha_yatendra,India,0,0.8813217102801092
325,rt @israelbangalore: the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to help…,indemtel,"Tel Aviv, Israel",0,-1.1576141989653843
326,rt @pagcfoundation: update for #oxygenrefilling in #delhi #delhincr #delhifightscorona #verified by #pagcfoundation  #covidemergency2021 #c…,Fatima15428234,,0,-1.4995449271765875
327,"#siliguri
free #oxygen refill (home service)
name: ankur das
phone: 8101484889
location: njp area… https://t.co/ibvonyd6fb",SiliguriCOVID19,"Siliguri, West Bengal, India",0,-0.7095347283658374
328,rt @drshamamohd: 8 more people die due to lack of #oxygen at goa hospital. the total death toll is now 83. what a senseless loss of life! i…,manjanathags123,,1,0.027160753174537918
329,the #oxygen generator from #israel is up and running at kolar kgf hospital. it is truly our honour to be able to he… https://t.co/dnxs6b1rbb,IsraelBangalore,"Bengaluru, India",0,0.3215922898010128
331,"what a price to pay to realise the importance of #oxygen!

#pandemic #coronavirus #secondwave #nepalneedsoxygen",GuragainMohan,Kathmandu,0,-0.27057859285375074
332,for the lack of oxygen: profiles of lives lost https://t.co/6mwjswvcrg via @indianexpress #coronavirusindia… https://t.co/1lcuzeakws,MusafirNamah,"New York, US & Delhi, India",1,0.7149363233701939
